fiber_fraction,Ef_Em,width_to_thickness_ratio,length_value,theta,length_distribution_type,sim,random_seed,box_x,box_z,E1_Em,E2_Em,E3_Em,G12_Em,G13_Em,G23_Em,v12,v13,v23,L_band
0.25,32.0,2.0,200.0,20,exponential,sim024_25,1,150,1500,1.82027,1.79862,5.05628,0.65368,0.78221,0.76427,0.377,0.11624,0.11508,long
0.25,40.0,2.0,200.0,20,exponential,sim024_25,1,150,1500,1.84546,1.8227,5.71792,0.66094,0.80474,0.78498,0.38012,0.10543,0.10418,long
0.25,48.0,2.0,200.0,20,exponential,sim024_25,1,150,1500,1.86353,1.83999,6.3018,0.66614,0.82266,0.80137,0.38235,0.0976,0.09628,long
0.3,4.0,2.0,200.0,20,exponential,sim024_30,1,150,1500,1.47352,1.47652,1.75627,0.55468,0.57489,0.57651,0.32873,0.25626,0.25616,long
0.3,12.0,2.0,200.0,20,exponential,sim024_30,1,150,1500,1.82181,1.82983,3.31113,0.6751,0.74605,0.7504,0.35051,0.17012,0.16968,long
0.3,20.0,2.0,200.0,20,exponential,sim024_30,1,150,1500,1.94157,1.95165,4.54959,0.71496,0.81947,0.82478,0.35921,0.13411,0.13341,long
0.3,28.0,2.0,200.0,20,exponential,sim024_30,1,150,1500,2.00424,2.01545,5.59597,0.73551,0.86491,0.87051,0.36387,0.11425,0.11339,long
0.3,32.0,2.0,200.0,20,exponential,sim024_30,1,150,1500,2.02582,2.03743,6.06528,0.74254,0.88234,0.88796,0.36547,0.10728,0.10636,long
0.3,40.0,2.0,200.0,20,exponential,sim024_30,1,150,1500,2.05811,2.07031,6.91822,0.75302,0.91078,0.91628,0.36784,0.09675,0.09576,long
0.3,48.0,2.0,200.0,20,exponential,sim024_30,1,150,1500,2.08129,2.09392,7.67712,0.76052,0.93339,0.93866,0.36951,0.08916,0.08811,long
0.1,4.0,3.0,200.0,0,exponential,sim025_10,1,150,1500,1.14297,1.14238,1.26129,0.42614,0.43488,0.43455,0.33947,0.29049,0.29038,long
0.1,12.0,3.0,200.0,0,exponential,sim025_10,1,150,1500,1.24171,1.23985,1.8039,0.45187,0.47738,0.47675,0.37002,0.22009,0.21991,long
0.1,20.0,3.0,200.0,0,exponential,sim025_10,1,150,1500,1.27792,1.2754,2.23753,0.45927,0.49366,0.49309,0.38639,0.18272,0.1827,long
0.1,28.0,3.0,200.0,0,exponential,sim025_10,1,150,1500,1.29783,1.29487,2.60661,0.46287,0.50316,0.50277,0.39662,0.15946,0.15964,long
0.1,32.0,3.0,200.0,0,exponential,sim025_10,1,150,1500,1.30487,1.30175,2.77346,0.46406,0.50669,0.50642,0.40045,0.15076,0.15103,long
0.1,40.0,3.0,200.0,0,exponential,sim025_10,1,150,1500,1.3156,1.3122,3.07953,0.46579,0.51233,0.51231,0.40649,0.13704,0.13748,long
0.1,48.0,3.0,200.0,0,exponential,sim025_10,1,150,1500,1.32344,1.31984,3.35572,0.467,0.51671,0.51696,0.41108,0.12664,0.12722,long
0.15,4.0,3.0,200.0,0,exponential,sim025_15,3,150,1500,1.22344,1.22553,1.37704,0.45768,0.46726,0.46925,0.3375,0.2805,0.28078,long
0.15,12.0,3.0,200.0,0,exponential,sim025_15,3,150,1500,1.3774,1.3818,2.07442,0.50548,0.53465,0.54106,0.36541,0.20765,0.20883,long
0.15,20.0,3.0,200.0,0,exponential,sim025_15,3,150,1500,1.43107,1.43596,2.5722,0.52045,0.56037,0.56959,0.3786,0.17338,0.17511,long
0.15,28.0,3.0,200.0,0,exponential,sim025_15,3,150,1500,1.45947,1.46449,2.96035,0.52798,0.57505,0.58634,0.38632,0.15335,0.15547,long
0.15,32.0,3.0,200.0,0,exponential,sim025_15,3,150,1500,1.46929,1.47433,3.1258,0.53052,0.58039,0.59254,0.38911,0.14612,0.14839,long
0.15,40.0,3.0,200.0,0,exponential,sim025_15,3,150,1500,1.48398,1.48903,3.41388,0.53426,0.58874,0.60238,0.39339,0.135,0.13751,long
0.15,48.0,3.0,200.0,0,exponential,sim025_15,3,150,1500,1.49451,1.49953,3.65739,0.5369,0.59504,0.60993,0.39654,0.12682,0.12953,long
0.2,4.0,3.0,200.0,0,exponential,sim025_20,3,150,1500,1.3107,1.30414,1.50682,0.48733,0.50425,0.50118,0.33721,0.27,0.27022,long
0.2,12.0,3.0,200.0,0,exponential,sim025_20,3,150,1500,1.53556,1.51643,2.46327,0.55525,0.60684,0.59928,0.36618,0.19058,0.19176,long
0.2,20.0,3.0,200.0,0,exponential,sim025_20,3,150,1500,1.61392,1.58915,3.15189,0.57701,0.64747,0.6384,0.37871,0.15556,0.15752,long
0.2,28.0,3.0,200.0,0,exponential,sim025_20,3,150,1500,1.65509,1.62713,3.68959,0.58806,0.67091,0.6612,0.38572,0.13577,0.13827,long
0.2,32.0,3.0,200.0,0,exponential,sim025_20,3,150,1500,1.66926,1.64017,3.91872,0.59181,0.67948,0.66959,0.38819,0.12875,0.13145,long
0.2,40.0,3.0,200.0,0,exponential,sim025_20,3,150,1500,1.69039,1.65958,4.31733,0.59735,0.6929,0.68281,0.39192,0.11809,0.12112,long
0.2,48.0,3.0,200.0,0,exponential,sim025_20,3,150,1500,1.70547,1.67341,4.65378,0.60126,0.70305,0.69287,0.39462,0.11035,0.11362,long
0.25,4.0,3.0,200.0,0,exponential,sim025_25,1,150,1500,1.387,1.38982,1.643,0.51957,0.53959,0.54078,0.3364,0.26014,0.25993,long
0.25,12.0,3.0,200.0,0,exponential,sim025_25,1,150,1500,1.66654,1.67244,2.91392,0.61201,0.67763,0.68044,0.36509,0.17569,0.17544,long
0.25,20.0,3.0,200.0,0,exponential,sim025_25,1,150,1500,1.76435,1.77093,3.87727,0.64271,0.73527,0.73885,0.37668,0.14002,0.13983,long
0.25,28.0,3.0,200.0,0,exponential,sim025_25,1,150,1500,1.81599,1.82283,4.66051,0.6586,0.76962,0.7738,0.383,0.12018,0.12004,long
0.25,32.0,3.0,200.0,0,exponential,sim025_25,1,150,1500,1.83383,1.84074,5.00321,0.66404,0.78243,0.78687,0.38519,0.11318,0.11307,long
0.25,40.0,3.0,200.0,0,exponential,sim025_25,1,150,1500,1.86052,1.86753,5.61308,0.67215,0.80279,0.80772,0.38849,0.10259,0.10251,long
0.25,48.0,3.0,200.0,0,exponential,sim025_25,1,150,1500,1.87966,1.88672,6.14211,0.67795,0.81847,0.82383,0.39084,0.09493,0.09487,long
0.3,4.0,3.0,200.0,0,exponential,sim025_30,3,150,1500,1.48504,1.48883,1.77933,0.55668,0.57776,0.5814,0.33258,0.25305,0.2533,long
0.3,12.0,3.0,200.0,0,exponential,sim025_30,3,150,1500,1.85438,1.86219,3.33516,0.68099,0.75168,0.76473,0.35789,0.16708,0.16785,long
0.3,20.0,3.0,200.0,0,exponential,sim025_30,3,150,1500,1.98678,1.99507,4.52367,0.72387,0.82482,0.84387,0.36744,0.13179,0.13279,long
0.3,28.0,3.0,200.0,0,exponential,sim025_30,3,150,1500,2.05734,2.06548,5.49369,0.74643,0.86851,0.89188,0.37249,0.11239,0.11357,long
0.3,32.0,3.0,200.0,0,exponential,sim025_30,3,150,1500,2.08181,2.08983,5.91882,0.75421,0.88481,0.90996,0.37423,0.10559,0.10685,long
0.3,40.0,3.0,200.0,0,exponential,sim025_30,3,150,1500,2.11853,2.12627,6.67609,0.76587,0.91071,0.9389,0.3768,0.09533,0.09673,long
0.3,48.0,3.0,200.0,0,exponential,sim025_30,3,150,1500,2.14491,2.15238,7.33347,0.77422,0.93066,0.96138,0.37862,0.08792,0.08945,long
0.1,4.0,3.0,200.0,10,exponential,sim026_10,1,150,1500,1.15254,1.13743,1.25444,0.42757,0.44122,0.43405,0.33924,0.29286,0.29369,long
0.1,12.0,3.0,200.0,10,exponential,sim026_10,1,150,1500,1.2622,1.22457,1.76245,0.45489,0.4956,0.47924,0.36871,0.2269,0.22974,long
0.1,20.0,3.0,200.0,10,exponential,sim026_10,1,150,1500,1.30256,1.25623,2.164,0.46315,0.51931,0.50034,0.3844,0.19099,0.19547,long
0.1,28.0,3.0,200.0,10,exponential,sim026_10,1,150,1500,1.3248,1.27385,2.50463,0.46736,0.53436,0.51458,0.39423,0.16836,0.1739,long
0.1,32.0,3.0,200.0,10,exponential,sim026_10,1,150,1500,1.33269,1.28016,2.65837,0.4688,0.54025,0.52035,0.39791,0.15986,0.16578,long
0.1,40.0,3.0,200.0,10,exponential,sim026_10,1,150,1500,1.34473,1.28988,2.94002,0.47096,0.55,0.53018,0.40373,0.14642,0.1529,long
0.1,48.0,3.0,200.0,10,exponential,sim026_10,1,150,1500,1.35357,1.2971,3.1937,0.47253,0.55791,0.53839,0.40814,0.13621,0.14307,long
0.15,4.0,3.0,200.0,10,exponential,sim026_15,1,150,1500,1.2159,1.21877,1.37587,0.45308,0.4679,0.46995,0.33692,0.28079,0.28115,long
0.15,12.0,3.0,200.0,10,exponential,sim026_15,1,150,1500,1.36251,1.36896,2.14195,0.49527,0.54422,0.55027,0.36467,0.20405,0.20574,long
0.15,20.0,3.0,200.0,10,exponential,sim026_15,1,150,1500,1.41436,1.42182,2.757,0.50826,0.57874,0.58768,0.37834,0.16648,0.169,long
0.15,28.0,3.0,200.0,10,exponential,sim026_15,1,150,1500,1.44235,1.45026,3.28315,0.51489,0.60119,0.61268,0.38646,0.1441,0.14717,long
0.15,32.0,3.0,200.0,10,exponential,sim026_15,1,150,1500,1.45218,1.46023,3.52158,0.51717,0.61008,0.62275,0.38942,0.13593,0.13921,long
0.15,40.0,3.0,200.0,10,exponential,sim026_15,1,150,1500,1.4671,1.47538,3.95951,0.52058,0.62497,0.63986,0.39399,0.12328,0.12686,long
0.15,48.0,3.0,200.0,10,exponential,sim026_15,1,150,1500,1.47798,1.48645,4.35479,0.52306,0.63718,0.65412,0.39736,0.11388,0.11767,long
0.2,4.0,3.0,200.0,10,exponential,sim026_20,1,150,1500,1.29456,1.29335,1.50339,0.48368,0.50469,0.50204,0.33808,0.27033,0.26961,long
0.2,12.0,3.0,200.0,10,exponential,sim026_20,1,150,1500,1.49797,1.4953,2.54765,0.5475,0.61974,0.60917,0.36808,0.18851,0.18592,long
0.2,20.0,3.0,200.0,10,exponential,sim026_20,1,150,1500,1.56867,1.56551,3.40063,0.5679,0.67413,0.65749,0.38123,0.15157,0.14791,long
0.2,28.0,3.0,200.0,10,exponential,sim026_20,1,150,1500,1.60639,1.60295,4.1387,0.57843,0.71042,0.68887,0.38862,0.13044,0.1261,long
0.2,32.0,3.0,200.0,10,exponential,sim026_20,1,150,1500,1.61956,1.61603,4.47537,0.58205,0.72502,0.70131,0.39123,0.12289,0.11828,long
0.2,40.0,3.0,200.0,10,exponential,sim026_20,1,150,1500,1.63951,1.63582,5.09692,0.58751,0.74974,0.72218,0.39517,0.11136,0.10631,long
0.2,48.0,3.0,200.0,10,exponential,sim026_20,1,150,1500,1.65405,1.65025,5.66124,0.59146,0.7703,0.73938,0.398,0.10291,0.09753,long
0.25,4.0,3.0,200.0,10,exponential,sim026_25,1,150,1500,1.39344,1.38658,1.61921,0.51879,0.54399,0.54134,0.3326,0.26516,0.26545,long
0.25,12.0,3.0,200.0,10,exponential,sim026_25,1,150,1500,1.69132,1.67185,2.81416,0.61248,0.69718,0.69081,0.35611,0.18589,0.18666,long
0.25,20.0,3.0,200.0,10,exponential,sim026_25,1,150,1500,1.79886,1.77422,3.71191,0.64457,0.76571,0.75814,0.36558,0.15145,0.15249,long
0.25,28.0,3.0,200.0,10,exponential,sim026_25,1,150,1500,1.85672,1.82938,4.43897,0.66164,0.80833,0.80029,0.37066,0.13209,0.13322,long
0.25,32.0,3.0,200.0,10,exponential,sim026_25,1,150,1500,1.87696,1.84871,4.75646,0.66761,0.8246,0.81646,0.3724,0.12522,0.12638,long
0.25,40.0,3.0,200.0,10,exponential,sim026_25,1,150,1500,1.90757,1.87801,5.32071,0.67666,0.85094,0.84272,0.37498,0.1148,0.11596,long
0.25,48.0,3.0,200.0,10,exponential,sim026_25,1,150,1500,1.92982,1.89938,5.80954,0.68327,0.87165,0.86344,0.37678,0.10724,0.10838,long
0.3,4.0,3.0,200.0,10,exponential,sim026_30,1,150,1500,1.46416,1.46531,1.78796,0.55084,0.57436,0.57608,0.33799,0.24918,0.24959,long
0.3,12.0,3.0,200.0,10,exponential,sim026_30,1,150,1500,1.80051,1.8032,3.51063,0.66641,0.74826,0.75464,0.36987,0.15658,0.15781,long
0.3,20.0,3.0,200.0,10,exponential,sim026_30,1,150,1500,1.91638,1.91979,4.96439,0.70473,0.82464,0.8342,0.38184,0.11903,0.12052,long
0.3,28.0,3.0,200.0,10,exponential,sim026_30,1,150,1500,1.97694,1.98092,6.25006,0.7245,0.87298,0.88491,0.38811,0.09857,0.10015,long
0.3,32.0,3.0,200.0,10,exponential,sim026_30,1,150,1500,1.99776,2.00199,6.84472,0.73126,0.89189,0.90481,0.39025,0.09144,0.09302,long
0.3,40.0,3.0,200.0,10,exponential,sim026_30,1,150,1500,2.02882,2.03352,7.95595,0.74132,0.92337,0.93799,0.3934,0.08071,0.08229,long
0.3,48.0,3.0,200.0,10,exponential,sim026_30,1,150,1500,2.05104,2.05618,8.97974,0.74851,0.94915,0.96517,0.3956,0.073,0.07456,long
0.1,4.0,3.0,200.0,20,exponential,sim027_10,1,150,1500,1.14178,1.14636,1.25666,0.42694,0.43481,0.43833,0.33712,0.29211,0.29248,long
0.1,12.0,3.0,200.0,20,exponential,sim027_10,1,150,1500,1.23722,1.24804,1.77522,0.45347,0.47973,0.48876,0.36353,0.22502,0.22622,long
0.1,20.0,3.0,200.0,20,exponential,sim027_10,1,150,1500,1.27222,1.2853,2.18473,0.4613,0.4996,0.51085,0.37794,0.18926,0.19071,long
0.1,28.0,3.0,200.0,20,exponential,sim027_10,1,150,1500,1.29156,1.30588,2.53108,0.46521,0.51262,0.5251,0.38698,0.16693,0.16848,long
0.1,32.0,3.0,200.0,20,exponential,sim027_10,1,150,1500,1.29844,1.3132,2.68703,0.46653,0.51783,0.53074,0.39038,0.15858,0.16014,long
0.1,40.0,3.0,200.0,20,exponential,sim027_10,1,150,1500,1.30894,1.32442,2.97206,0.46849,0.52662,0.54023,0.39573,0.1454,0.14695,long
0.1,48.0,3.0,200.0,20,exponential,sim027_10,1,150,1500,1.31666,1.33268,3.228,0.46989,0.53389,0.54806,0.39978,0.13542,0.13693,long
0.15,4.0,3.0,200.0,20,exponential,sim027_15,1,150,1500,1.21976,1.21408,1.38121,0.45298,0.46947,0.46664,0.33946,0.2793,0.27954,long
0.15,12.0,3.0,200.0,20,exponential,sim027_15,1,150,1500,1.37181,1.3575,2.16891,0.49497,0.54706,0.53987,0.37105,0.20078,0.2013,long
0.15,20.0,3.0,200.0,20,exponential,sim027_15,1,150,1500,1.42511,1.40758,2.80533,0.50775,0.58142,0.5726,0.38624,0.16278,0.16349,long
0.15,28.0,3.0,200.0,20,exponential,sim027_15,1,150,1500,1.45352,1.43435,3.35157,0.51419,0.60354,0.594,0.39517,0.14032,0.14112,long
0.15,32.0,3.0,200.0,20,exponential,sim027_15,1,150,1500,1.46342,1.44369,3.59953,0.51638,0.61227,0.60254,0.39841,0.13216,0.13298,long
0.15,40.0,3.0,200.0,20,exponential,sim027_15,1,150,1500,1.47833,1.4578,4.05553,0.51964,0.62687,0.61695,0.40339,0.11955,0.12039,long
0.15,48.0,3.0,200.0,20,exponential,sim027_15,1,150,1500,1.48911,1.46804,4.46768,0.52199,0.63884,0.62891,0.40707,0.11022,0.11106,long
0.2,4.0,3.0,200.0,20,exponential,sim027_20,1,150,1500,1.29329,1.29311,1.51272,0.48356,0.50242,0.50275,0.33978,0.2677,0.26777,long
0.2,12.0,3.0,200.0,20,exponential,sim027_20,1,150,1500,1.49484,1.49308,2.59815,0.54652,0.60946,0.61162,0.37244,0.18172,0.18238,long
0.2,20.0,3.0,200.0,20,exponential,sim027_20,1,150,1500,1.56438,1.56155,3.49549,0.56627,0.6571,0.66131,0.38672,0.14307,0.14428,long
0.2,28.0,3.0,200.0,20,exponential,sim027_20,1,150,1500,1.60115,1.59764,4.27942,0.57632,0.68782,0.69408,0.39474,0.12097,0.12263,long
0.2,32.0,3.0,200.0,20,exponential,sim027_20,1,150,1500,1.61391,1.61015,4.63951,0.57975,0.69996,0.70724,0.39758,0.11306,0.11492,long
0.2,40.0,3.0,200.0,20,exponential,sim027_20,1,150,1500,1.63311,1.62897,5.30873,0.58487,0.72031,0.72956,0.40186,0.10096,0.10315,long
0.2,48.0,3.0,200.0,20,exponential,sim027_20,1,150,1500,1.64698,1.6426,5.92156,0.58853,0.73705,0.7482,0.40496,0.09209,0.09455,long
0.25,4.0,3.0,200.0,20,exponential,sim027_25,1,150,1500,1.38705,1.38588,1.62918,0.52165,0.54264,0.54112,0.33533,0.26275,0.26232,long
0.25,12.0,3.0,200.0,20,exponential,sim027_25,1,150,1500,1.66885,1.66553,2.86271,0.61886,0.69159,0.68487,0.3628,0.18125,0.17956,long
0.25,20.0,3.0,200.0,20,exponential,sim027_25,1,150,1500,1.76771,1.76363,3.79725,0.65184,0.7574,0.74628,0.37385,0.14658,0.1441,long
0.25,28.0,3.0,200.0,20,exponential,sim027_25,1,150,1500,1.82009,1.81569,4.55661,0.66914,0.79824,0.78331,0.37982,0.1273,0.12426,long
0.25,32.0,3.0,200.0,20,exponential,sim027_25,1,150,1500,1.83825,1.83376,4.88857,0.67512,0.81385,0.7972,0.38188,0.12052,0.11724,long
0.25,40.0,3.0,200.0,20,exponential,sim027_25,1,150,1500,1.86551,1.86093,5.4787,0.68409,0.83918,0.81936,0.38493,0.11026,0.1066,long
0.25,48.0,3.0,200.0,20,exponential,sim027_25,1,150,1500,1.88515,1.88054,5.98985,0.69057,0.85916,0.83648,0.38709,0.10285,0.09888,long
0.3,4.0,3.0,200.0,20,exponential,sim027_30,3,150,1500,1.47414,1.4764,1.75043,0.55667,0.57794,0.58141,0.33162,0.25634,0.25705,long
0.3,12.0,3.0,200.0,20,exponential,sim027_30,3,150,1500,1.83262,1.83806,3.21769,0.68434,0.76162,0.77267,0.3554,0.17353,0.17554,long
0.3,20.0,3.0,200.0,20,exponential,sim027_30,3,150,1500,1.96061,1.96727,4.32386,0.72895,0.8434,0.85788,0.36424,0.13925,0.14166,long
0.3,28.0,3.0,200.0,20,exponential,sim027_30,3,150,1500,2.02888,2.0362,5.21904,0.75261,0.8942,0.9103,0.36883,0.1204,0.12298,long
0.3,32.0,3.0,200.0,20,exponential,sim027_30,3,150,1500,2.05261,2.06016,5.60936,0.76082,0.91361,0.93016,0.37037,0.1138,0.11641,long
0.3,40.0,3.0,200.0,20,exponential,sim027_30,3,150,1500,2.08833,2.09623,6.30178,0.7732,0.94505,0.96206,0.37263,0.10385,0.10651,long
0.3,48.0,3.0,200.0,20,exponential,sim027_30,3,150,1500,2.11413,2.12227,6.90007,0.78215,0.96982,0.98691,0.37418,0.09669,0.09936,long
0.1,4.0,1.0,50.0,5,exponential,sim028_10,1,150,1500,1.13723,1.13684,1.21206,0.42725,0.4338,0.43382,0.33069,0.30231,0.3025,short
0.1,12.0,1.0,50.0,5,exponential,sim028_10,1,150,1500,1.22455,1.22332,1.54393,0.45498,0.47441,0.47475,0.34507,0.25703,0.25791,short
0.1,20.0,1.0,50.0,5,exponential,sim028_10,1,150,1500,1.25399,1.25234,1.74982,0.46303,0.48928,0.48985,0.35325,0.23353,0.23488,short
0.1,28.0,1.0,50.0,5,exponential,sim028_10,1,150,1500,1.2697,1.26781,1.89656,0.46699,0.49764,0.49836,0.35844,0.21908,0.22071,short
0.1,32.0,1.0,50.0,5,exponential,sim028_10,1,150,1500,1.2752,1.27323,1.95592,0.46832,0.50066,0.50143,0.36039,0.21371,0.21546,short
0.1,40.0,1.0,50.0,5,exponential,sim028_10,1,150,1500,1.28354,1.28144,2.05517,0.47029,0.50534,0.50619,0.36349,0.20528,0.2072,short
0.1,48.0,1.0,50.0,5,exponential,sim028_10,1,150,1500,1.28962,1.28744,2.13535,0.47169,0.50884,0.50975,0.36583,0.19893,0.20099,short
0.15,4.0,1.0,50.0,5,exponential,sim028_15,1,150,1500,1.21078,1.21109,1.32129,0.45551,0.4652,0.46522,0.32917,0.29197,0.29186,short
0.15,12.0,1.0,50.0,5,exponential,sim028_15,1,150,1500,1.34815,1.34917,1.83675,0.50147,0.5315,0.53124,0.34459,0.2365,0.23594,short
0.15,20.0,1.0,50.0,5,exponential,sim028_15,1,150,1500,1.39371,1.39511,2.16421,0.51533,0.55666,0.55604,0.35276,0.20971,0.20883,short
0.15,28.0,1.0,50.0,5,exponential,sim028_15,1,150,1500,1.41765,1.41927,2.40143,0.52227,0.57101,0.57009,0.35777,0.19379,0.19269,short
0.15,32.0,1.0,50.0,5,exponential,sim028_15,1,150,1500,1.42596,1.42766,2.49836,0.52462,0.57623,0.57518,0.35963,0.18798,0.1868,short
0.15,40.0,1.0,50.0,5,exponential,sim028_15,1,150,1500,1.43848,1.44031,2.66176,0.52811,0.58436,0.58308,0.36254,0.17897,0.17764,short
0.15,48.0,1.0,50.0,5,exponential,sim028_15,1,150,1500,1.44756,1.44947,2.79502,0.5306,0.59048,0.589,0.36472,0.17225,0.17083,short
0.2,4.0,1.0,50.0,5,exponential,sim028_20,1,150,1500,1.28932,1.28977,1.43344,0.48565,0.49874,0.49837,0.32666,0.28322,0.2829,short
0.2,12.0,1.0,50.0,5,exponential,sim028_20,1,150,1500,1.48556,1.48679,2.14722,0.55312,0.59508,0.59349,0.34114,0.22084,0.21994,short
0.2,20.0,1.0,50.0,5,exponential,sim028_20,1,150,1500,1.55098,1.55246,2.61132,0.57419,0.6327,0.63024,0.34843,0.19205,0.19091,short
0.2,28.0,1.0,50.0,5,exponential,sim028_20,1,150,1500,1.58523,1.58681,2.95282,0.58486,0.65442,0.6513,0.3528,0.17532,0.17406,short
0.2,32.0,1.0,50.0,5,exponential,sim028_20,1,150,1500,1.59708,1.59869,3.09367,0.58849,0.66236,0.65897,0.3544,0.16928,0.16797,short
0.2,40.0,1.0,50.0,5,exponential,sim028_20,1,150,1500,1.61491,1.61655,3.3329,0.59391,0.6748,0.67095,0.35688,0.15996,0.15859,short
0.2,48.0,1.0,50.0,5,exponential,sim028_20,1,150,1500,1.62781,1.62946,3.52968,0.59779,0.68419,0.67997,0.35872,0.15308,0.15167,short
0.25,4.0,1.0,50.0,5,exponential,sim028_25,1,150,1500,1.37247,1.37311,1.54885,0.5187,0.534,0.53388,0.32368,0.2755,0.27522,short
0.25,12.0,1.0,50.0,5,exponential,sim028_25,1,150,1500,1.63643,1.63842,2.47795,0.61293,0.66407,0.66305,0.33634,0.20832,0.20736,short
0.25,20.0,1.0,50.0,5,exponential,sim028_25,1,150,1500,1.72541,1.72798,3.09817,0.64347,0.71606,0.71422,0.34242,0.17831,0.177,short
0.25,28.0,1.0,50.0,5,exponential,sim028_25,1,150,1500,1.77197,1.77484,3.56331,0.65915,0.74634,0.74382,0.34602,0.16111,0.15959,short
0.25,32.0,1.0,50.0,5,exponential,sim028_25,1,150,1500,1.78806,1.79102,3.75744,0.66452,0.75746,0.75466,0.34733,0.15493,0.15334,short
0.25,40.0,1.0,50.0,5,exponential,sim028_25,1,150,1500,1.81222,1.81531,4.09037,0.67254,0.77494,0.77164,0.34935,0.14545,0.14376,short
0.25,48.0,1.0,50.0,5,exponential,sim028_25,1,150,1500,1.82967,1.83284,4.36731,0.6783,0.78819,0.78449,0.35085,0.13847,0.1367,short
0.3,4.0,1.0,50.0,5,exponential,sim028_30,1,150,1500,1.46223,1.46126,1.66759,0.5541,0.57135,0.57156,0.32006,0.26862,0.26898,short
0.3,12.0,1.0,50.0,5,exponential,sim028_30,1,150,1500,1.8064,1.80341,2.82198,0.67957,0.73853,0.74004,0.33012,0.19789,0.19898,short
0.3,20.0,1.0,50.0,5,exponential,sim028_30,1,150,1500,1.92413,1.9203,3.60342,0.72143,0.80589,0.80859,0.33469,0.16711,0.16851,short
0.3,28.0,1.0,50.0,5,exponential,sim028_30,1,150,1500,1.98573,1.98148,4.19428,0.74307,0.84502,0.84869,0.33734,0.14969,0.15125,short
0.3,32.0,1.0,50.0,5,exponential,sim028_30,1,150,1500,2.00697,2.00259,4.44203,0.75048,0.85936,0.86344,0.3383,0.14348,0.14509,short
0.3,40.0,1.0,50.0,5,exponential,sim028_30,1,150,1500,2.03881,2.03424,4.86846,0.76156,0.88185,0.88664,0.33976,0.134,0.13568,short
0.3,48.0,1.0,50.0,5,exponential,sim028_30,1,150,1500,2.06173,2.05704,5.22465,0.7695,0.89887,0.90426,0.34084,0.12705,0.12878,short
0.1,4.0,2.0,50.0,5,exponential,sim029_10,1,150,1500,1.14076,1.14028,1.21163,0.42851,0.43617,0.43491,0.3312,0.30319,0.30272,short
0.1,12.0,2.0,50.0,5,exponential,sim029_10,1,150,1500,1.22775,1.22733,1.49944,0.45692,0.47899,0.47515,0.34435,0.26486,0.26329,short
0.1,20.0,2.0,50.0,5,exponential,sim029_10,1,150,1500,1.25607,1.25587,1.65547,0.46528,0.49446,0.48923,0.35099,0.24644,0.24435,short
0.1,28.0,2.0,50.0,5,exponential,sim029_10,1,150,1500,1.27079,1.27075,1.75768,0.46942,0.50291,0.49679,0.35501,0.23552,0.23311,short
0.1,32.0,2.0,50.0,5,exponential,sim029_10,1,150,1500,1.27587,1.27588,1.79708,0.47081,0.5059,0.49943,0.35649,0.23154,0.22902,short
0.1,40.0,2.0,50.0,5,exponential,sim029_10,1,150,1500,1.28346,1.28356,1.86064,0.47285,0.51045,0.50343,0.35879,0.22537,0.22267,short
0.1,48.0,2.0,50.0,5,exponential,sim029_10,1,150,1500,1.28892,1.28909,1.90995,0.47429,0.51377,0.50633,0.36051,0.22078,0.21796,short
0.15,4.0,2.0,50.0,5,exponential,sim029_15,1,150,1500,1.2192,1.2153,1.32146,0.45713,0.46863,0.46684,0.33032,0.2925,0.29281,short
0.15,12.0,2.0,50.0,5,exponential,sim029_15,1,150,1500,1.36245,1.35226,1.77139,0.50356,0.53722,0.53258,0.34565,0.24338,0.24448,short
0.15,20.0,2.0,50.0,5,exponential,sim029_15,1,150,1500,1.40973,1.39694,2.02185,0.51773,0.56241,0.55658,0.35292,0.22081,0.22251,short
0.15,28.0,2.0,50.0,5,exponential,sim029_15,1,150,1500,1.43432,1.42009,2.18868,0.52483,0.57623,0.56976,0.3572,0.20769,0.20981,short
0.15,32.0,2.0,50.0,5,exponential,sim029_15,1,150,1500,1.44277,1.42805,2.25362,0.52723,0.58112,0.57442,0.35876,0.20296,0.20523,short
0.15,40.0,2.0,50.0,5,exponential,sim029_15,1,150,1500,1.45542,1.43995,2.35915,0.53079,0.58856,0.58153,0.36116,0.19567,0.19819,short
0.15,48.0,2.0,50.0,5,exponential,sim029_15,1,150,1500,1.4645,1.44851,2.44172,0.53332,0.594,0.58674,0.36294,0.19028,0.19298,short
0.2,4.0,2.0,50.0,5,exponential,sim029_20,1,150,1500,1.29874,1.2987,1.43635,0.48834,0.50243,0.50181,0.32792,0.28371,0.28329,short
0.2,12.0,2.0,50.0,5,exponential,sim029_20,1,150,1500,1.50094,1.50064,2.07155,0.55709,0.60085,0.59824,0.34265,0.22818,0.22673,short
0.2,20.0,2.0,50.0,5,exponential,sim029_20,1,150,1500,1.56842,1.56793,2.43601,0.57886,0.63844,0.63442,0.34923,0.20381,0.20183,short
0.2,28.0,2.0,50.0,5,exponential,sim029_20,1,150,1500,1.60356,1.6029,2.68275,0.58994,0.65947,0.65445,0.353,0.18997,0.18768,short
0.2,32.0,2.0,50.0,5,exponential,sim029_20,1,150,1500,1.61565,1.61492,2.77963,0.59371,0.66699,0.66157,0.35436,0.18502,0.18262,short
